gene	3hr	24hr	
CCP110	nan	7.3872	
LRP10	nan	10.4267	
ATP1B1	nan	13.1479	
STK10	nan	13.0113	
OXCT1	nan	5.9262	
UGDH	nan	12.7636	
SLC25A4	nan	9.4407	
SQRDL	nan	9.5751	
HEBP1	nan	9.351	
PSMB10	nan	8.6057	
ASCC3	nan	8.0275	
FGFR4	nan	8.3276	
CDKN2A	nan	7.6949	
TRAM2	nan	6.1103	
ATP11B	nan	7.9716	
PYCR1	nan	10.2329	
CD320	nan	10.4848	
NCOA3	nan	11.0067	
CDKN1B	nan	10.7074	
POLD4	nan	10.7484	
FOSL1	nan	9.4783	
MLLT11	nan	10.4404	
CEBPZ	nan	9.9243	
PRKACA	nan	9.1037	
GAPDH	nan	14.7405	
CBR3	nan	7.4773	
LYRM1	nan	5.9721	
