gene	3hr	24hr	
ATP1B1	nan	13.3442	
STK10	nan	6.3901	
OXCT1	nan	6.36	
UGDH	nan	10.0405	
SLC25A4	nan	8.8442	
SQRDL	nan	6.1935	
HEBP1	nan	7.0362	
PSMB10	nan	9.1716	
ASCC3	nan	7.9481	
FGFR4	nan	7.5217	
CDKN2A	nan	11.4491	
TRAM2	nan	5.2747	
ATP11B	nan	9.6545	
PYCR1	nan	10.0156	
CD320	nan	9.3719	
NCOA3	nan	8.9858	
CDKN1B	nan	10.377	
POLD4	nan	9.2643	
FOSL1	nan	7.4536	
MLLT11	nan	7.8223	
CEBPZ	nan	9.9792	
PRKACA	nan	10.6189	
GAPDH	nan	14.8864	
CBR3	nan	3.9095	
LYRM1	nan	5.704	
