gene	3hr	24hr	
GNA11	10.5384	10.4672	
ALDOC	3.7406	4.0869	
TOR1A	8.3026	8.4407	
SLC25A13	8.3833	9.3	
UBE2L6	9.5939	10.1305	
SYK	4.7984	5.0853	
TSPAN4	11.4839	11.6836	
NR3C1	6.9605	7.7961	
PCBD1	9.6396	10.0656	
ICMT	11.1915	11.5635	
TRIB3	10.5323	10.6589	
EIF4EBP1	11.7387	11.8386	
PHF15	6.3875	6.8468	
CXCR4	6.1621	5.9161	
GNPDA1	8.8032	9.1178	
CCND3	7.7986	7.9053	
FKBP14	8.47	7.3416	
CIAPIN1	8.8689	8.7895	
NUCB2	10.4229	10.7947	
COG7	8.0845	8.3577	
RSU1	9.9107	9.77	
PTPN6	4.4148	4.4167	
TUBB6	12.8039	12.9244	
ABL1	9.7168	9.8991	
DUSP4	4.9418	4.7413	
CCNF	7.8329	7.7279	
PTPN12	9.2134	9.5725	
HSPA1A	11.5314	12.3082	
PCK2	8.9159	9.1651	
FAM57A	8.0488	7.8026	
RB1	8.8079	8.9753	
EVL	8.1484	7.4608	
GFPT1	7.6754	8.0337	
BLVRA	9.7384	9.8047	
GPER	5.29	4.9712	
EAPP	6.8312	6.5621	
S100A13	12.3576	12.1942	
EXT1	13.2576	13.6951	
MYBL2	10.1368	9.9752	
POLE2	5.8616	5.6887	
STX4	9.0914	9.3544	
PLCB3	9.618	9.9662	
TMCO1	10.7866	11.1448	
C2CD2	5.8507	6.0888	
PARP1	9.5023	9.7199	
ANKRD10	7.8088	9.0995	
CCDC85B	10.0852	10.2834	
DDB2	7.3163	6.5419	
DDX10	9.1265	9.6987	
BAMBI	8.9029	9.5887	
CEP57	8.7444	8.1907	
HADH	8.6296	8.7511	
RAB31	9.471	8.3172	
ABCC5	5.9528	5.9597	
GLRX	11.2479	11.1087	
MVP	10.5234	11.3653	
RFC5	8.173	8.0995	
HES1	8.9109	9.0996	
STMN1	10.7509	10.7231	
GALE	7.1774	7.3886	
KLHL9	7.776	6.4275	
PTPRF	8.2798	8.2878	
UBE2J1	7.4102	7.7005	
PGM1	9.9997	10.3081	
SLC37A4	5.4236	5.4352	
LOXL1	12.7025	12.6202	
PLK1	10.6921	10.3892	
MYO10	10.1304	10.5012	
NPRL2	7.884	7.7172	
LIPA	9.6895	9.2272	
PWP1	10.2416	10.3481	
PHGDH	12.5506	13.1319	
PLEKHM1	9.9885	10.2503	
ST7	6.5844	6.0388	
VAT1	10.8879	11.1001	
IKBKB	6.4686	7.0412	
KIF20A	11.4621	11.9333	
CDH3	5.5054	4.3627	
PCM1	8.5455	8.735	
IER3	9.978	10.9007	
SSBP2	6.0741	6.3744	
FAT1	11.3779	11.9538	
SNX11	5.4919	5.8458	
RNMT	8.3746	7.666	
SFN	7.6494	6.8905	
EGFR	6.9031	7.2939	
RFX5	7.3088	6.4275	
NET1	7.2814	7.1876	
PKIG	10.3586	10.4866	
DECR1	10.512	10.5733	
FSD1	8.5916	8.7291	
ATP6V1D	9.7897	9.7318	
CDK6	5.6375	5.7813	
CDC45	8.6067	9.1744	
NPC1	9.3869	8.8504	
EDEM1	9.9461	9.6177	
MEST	12.1705	12.797	
MYLK	8.7002	8.6243	
PAFAH1B3	9.6895	9.2583	
CALU	14.0229	14.5995	
USP6NL	6.4169	6.6823	
LGALS8	6.9411	6.4536	
NT5DC2	11.0322	10.5298	
CCP110	7.3914	7.5789	
LRP10	10.6782	10.9454	
ATP1B1	8.3746	8.183	
STK10	6.6943	7.8026	
OXCT1	9.6396	10.0583	
UGDH	12.2698	12.5353	
SLC25A4	7.942	7.8178	
SQRDL	5.5888	5.7734	
HEBP1	7.3915	7.7018	
PSMB10	8.4129	8.0554	
ASCC3	7.2324	7.487	
FGFR4	4.1682	3.5059	
CDKN2A	9.6826	11.1932	
TRAM2	10.8376	10.6919	
ATP11B	8.675	8.699	
PYCR1	9.88	9.8714	
CD320	12.1097	12.3417	
NCOA3	8.8195	9.0741	
CDKN1B	8.8871	9.7917	
POLD4	9.458	8.9034	
FOSL1	12.2171	11.9637	
MLLT11	9.5641	8.8125	
CEBPZ	9.0098	8.8566	
PRKACA	10.8242	11.3382	
GAPDH	15.0	15.0002	
CBR3	7.4963	7.4165	
LYRM1	5.125	5.5087	
